,Transaction_date,Transaction_ID,Gender,Age,Marital_status,State_names,Segment,Employees_status,Payment_method,Referal,Amount_spent
1712,2020-09-29,153090,Female,43,Single,New York,Platinum,self-employed,Card,1,2793.87
1713,2020-09-29,153091,Male,16,Married,Mississippi,Gold,Employees,Card,1,1342.6
1714,2020-09-29,153092,Male,54,Married,Alaska,Basic,workers,Other,1,2977.82
1715,2020-09-29,153093,Female,78,Single,Delaware,Silver,Employees,Other,0,1986.97
1716,2020-09-29,153094,Female,48,Married,Connecticut,Gold,workers,Card,1,2559.26
1717,2020-10-01,153096,Male,30,Single,Minnesota,Basic,workers,PayPal,0,1578.74
1718,2020-10-01,153097,Female,66,Single,Utah,Missing,workers,Card,1,726.0
1719,2020-10-02,153099,Male,32,Single,Pennsylvania,Basic,Employees,PayPal,1,2403.94
1720,2020-10-02,153100,Female,30,Married,New Mexico,Silver,self-employed,Card,1,2709.67
1721,2020-10-03,153102,Female,47,Married,Alaska,Basic,workers,Other,1,2970.0
1722,2020-10-04,153103,Female,35,Single,Georgia,Platinum,workers,Card,0,423.77
1723,2020-10-04,153104,Male,37,Single,Rhode Island,Platinum,Employees,PayPal,1,1044.41
1724,2020-10-05,153105,Male,27,Single,Connecticut,Silver,workers,PayPal,1,985.3
1725,2020-10-05,153106,Female,30,Married,Virginia,Missing,workers,Card,1,1345.41
1726,2020-10-05,153107,Male,71,Married,West Virginia,Platinum,workers,PayPal,0,651.96
1727,2020-10-05,153108,Female,75,Single,Tennessee,Platinum,Employees,Card,0,2870.69
1728,2020-10-05,153109,Female,27,Married,Minnesota,Basic,Employees,Card,1,2538.15
1729,2020-10-06,153110,Female,76,Single,Delaware,Basic,workers,Card,0,703.3
1730,2020-10-06,153111,Female,68,Married,Utah,Basic,Employees,PayPal,1,208.26
1731,2020-10-06,153112,Female,53,Married,Vermont,Silver,workers,Card,0,1214.75
1732,2020-10-06,153113,Male,68,Single,Tennessee,Basic,Employees,Other,1,1095.55
1733,2020-10-07,153114,Male,72,Single,Nevada,Platinum,workers,Other,1,2563.19
1734,2020-10-07,153115,Male,74,Married,Alabama,Basic,Employees,Card,0,731.47
1735,2020-10-07,153116,Male,66,Married,Georgia,Silver,Employees,PayPal,0,208.14
1736,2020-10-07,153117,Male,52,Married,New York,Basic,self-employed,Card,1,1060.51
1737,2020-10-07,153118,Male,16,Married,New Hampshire,Platinum,Unemployment,Card,0,1938.48
1738,2020-10-08,153119,Male,26,Single,North Carolina,Basic,workers,PayPal,0,1955.97
1739,2020-10-08,153120,Male,65,Married,Missouri,Silver,Employees,Other,0,1296.92
1740,2020-10-09,153121,Male,32,Single,Missouri,Missing,workers,PayPal,1,599.19
1741,2020-10-09,153122,Male,39,Single,Indiana,Basic,Employees,PayPal,0,150.19
1742,2020-10-09,153123,Male,33,Married,Arkansas,Platinum,self-employed,PayPal,1,84.21
1743,2020-10-10,153125,Female,63,Married,Delaware,Basic,self-employed,PayPal,1,1083.72
1744,2020-10-11,153126,Male,70,Married,Idaho,Gold,workers,Card,1,1224.93
1745,2020-10-11,153127,Male,25,Single,Wyoming,Basic,Employees,Other,1,2051.04
1746,2020-10-11,153128,Male,47,Married,West Virginia,Silver,workers,Card,1,196.97
1747,2020-10-12,153129,Male,43,Single,Pennsylvania,Basic,workers,Card,1,870.88
1748,2020-10-12,153130,Female,59,Married,Iowa,Silver,Employees,PayPal,0,2548.51
1749,2020-10-12,153131,Female,43,Single,North Carolina,Silver,self-employed,PayPal,0,177.74
1750,2020-10-13,153132,Female,71,Married,Georgia,Basic,self-employed,Card,1,164.79
1751,2020-10-14,153133,Female,27,Single,Florida,Platinum,Employees,Other,1,451.58
1752,2020-10-14,153134,Female,71,Married,Montana,Basic,Employees,Other,1,729.87
1753,2020-10-14,153135,Male,30,Married,South Dakota,Basic,self-employed,Other,1,780.98
1754,2020-10-15,153136,Male,72,Married,Rhode Island,Basic,Employees,Other,0,1208.48
1755,2020-10-15,153137,Male,21,Single,Florida,Missing,self-employed,Card,1,1938.48
1756,2020-10-17,153139,Female,47,Married,Maine,Basic,workers,PayPal,1,482.57
1757,2020-10-17,153140,Male,44,Married,Wisconsin,Silver,self-employed,Other,1,620.36
1758,2020-10-17,153141,Female,42,Single,Washington,Platinum,self-employed,PayPal,1,1281.68
1759,2020-10-18,153142,Female,43,Single,Maryland,Gold,Others,PayPal,0,2414.37
1760,2020-10-18,153143,Male,56,Married,Illinois,Gold,self-employed,Other,1,495.88
1761,2020-10-18,153144,Male,72,Single,South Dakota,Silver,Employees,Card,1,2716.94
1762,2020-10-19,153145,Female,75,Married,Virginia,Silver,workers,Other,1,31.41
1763,2020-10-19,153146,Female,56,Married,Massachusetts,Silver,self-employed,Card,0,316.1
1764,2020-10-19,153147,Female,16,Single,Kansas,Basic,self-employed,Card,0,1479.99
1765,2020-10-19,153148,Male,34,Married,Hawaii,Basic,workers,PayPal,1,153.55
1766,2020-10-20,153149,Female,27,Married,Rhode Island,Basic,Others,Card,0,1444.21
1767,2020-10-20,153150,Male,67,Married,Virginia,Basic,Employees,Card,0,2038.12
1768,2020-10-20,153152,Male,49,Married,Massachusetts,Basic,self-employed,Other,0,382.8
1769,2020-10-21,153153,Male,19,Single,Vermont,Basic,self-employed,PayPal,1,1967.6
1770,2020-10-21,153154,Female,26,Married,Wisconsin,Platinum,self-employed,PayPal,1,2520.52
1771,2020-10-22,153155,Male,75,Married,Oklahoma,Missing,Employees,PayPal,1,383.86
1772,2020-10-22,153156,Male,19,Married,Florida,Platinum,workers,Card,1,1694.95
1773,2020-10-22,153157,Male,26,Single,South Dakota,Platinum,workers,Card,0,1220.65
1774,2020-10-23,153158,Female,68,Single,Illinois,Basic,Employees,Other,1,2485.02
1775,2020-10-23,153159,Female,66,Single,Maryland,Silver,Employees,Other,1,542.29
1776,2020-10-23,153160,Male,53,Single,Oregon,Basic,workers,Card,1,1858.83
1777,2020-10-24,153162,Female,41,Married,Kentucky,Basic,self-employed,Card,0,932.17
1778,2020-10-24,153163,Female,63,Single,Illinois,Basic,Unemployment,PayPal,1,748.66
1779,2020-10-24,153164,Female,53,Single,Massachusetts,Basic,Unemployment,PayPal,0,2007.91
1780,2020-10-24,153165,Female,63,Single,North Carolina,Basic,self-employed,Other,1,1778.43
1781,2020-10-24,153166,Female,49,Single,New Hampshire,Platinum,workers,PayPal,0,2832.99
1782,2020-10-24,153167,Male,54,Married,Maine,Basic,workers,PayPal,0,2543.82
1783,2020-10-24,153168,Female,30,Married,Nebraska,Basic,self-employed,Card,0,2087.13
1784,2020-10-25,153169,Male,73,Single,Arkansas,Platinum,workers,PayPal,1,2756.36
1785,2020-10-25,153170,Male,57,Single,Ohio,Basic,workers,Other,1,1128.68
1786,2020-10-25,153171,Female,19,Single,Iowa,Missing,workers,Other,1,2440.45
1787,2020-10-26,153172,Female,43,Single,Delaware,Basic,Employees,Card,0,435.6
1788,2020-10-26,153174,Male,75,Single,Pennsylvania,Silver,Employees,PayPal,0,2922.89
1789,2020-10-26,153175,Female,19,Married,Michigan,Basic,Employees,Other,1,538.1
1790,2020-10-27,153176,Female,34,Single,North Dakota,Platinum,workers,Other,1,361.86
1791,2020-10-27,153177,Male,44,Single,Texas,Silver,workers,Card,1,242.61
1792,2020-10-27,153178,Female,47,Single,Delaware,Basic,self-employed,PayPal,0,613.13
1793,2020-10-27,153180,Male,42,Married,Delaware,Missing,self-employed,Card,1,190.93
1794,2020-10-28,153181,Female,66,Married,Hawaii,Basic,Unemployment,PayPal,1,783.81
1795,2020-10-30,153182,Female,22,Married,Florida,Gold,Employees,Other,1,1682.07
1796,2020-10-30,153183,Female,46,Married,Oklahoma,Basic,Employees,PayPal,1,2714.1
1797,2020-10-30,153184,Male,54,Married,Pennsylvania,Basic,Employees,PayPal,1,1545.32
1798,2020-10-31,153185,Female,50,Married,North Dakota,Basic,workers,Card,1,541.23
1799,2020-10-31,153186,Male,55,Single,New Hampshire,Basic,Employees,PayPal,1,1015.84
1800,2020-11-01,153187,Female,21,Married,Iowa,Silver,Employees,PayPal,1,2551.32
1801,2020-11-01,153188,Female,40,Married,Oregon,Basic,self-employed,Card,0,2094.06
1802,2020-11-02,153189,Female,51,Married,Alabama,Gold,Employees,Other,0,1954.13
1803,2020-11-04,153190,Female,55,Single,Kansas,Basic,Employees,PayPal,0,299.81
1804,2020-11-04,153191,Female,20,Married,Iowa,Gold,Employees,Card,0,732.77
1805,2020-11-04,153192,Female,60,Married,California,Basic,Unemployment,Other,0,2785.78
1806,2020-11-06,153195,Female,17,Married,Nevada,Platinum,Employees,Card,1,583.9
1807,2020-11-07,153197,Male,30,Single,Georgia,Basic,self-employed,Card,1,434.06
1808,2020-11-07,153198,Female,67,Single,California,Basic,workers,Card,1,2681.44
1809,2020-11-08,153199,Female,38,Married,Hawaii,Silver,Unemployment,Card,0,1350.37
1810,2020-11-08,153200,Male,15,Single,Ohio,Platinum,workers,PayPal,1,1801.22
1811,2020-11-08,153201,Female,60,Single,Alaska,Platinum,self-employed,Other,1,489.16
1812,2020-11-08,153202,Male,41,Single,Oregon,Platinum,self-employed,PayPal,1,523.59
1813,2020-11-08,153203,Male,36,Single,Massachusetts,Platinum,workers,PayPal,1,1820.75
1814,2020-11-08,153204,Female,35,Married,Vermont,Basic,Employees,Card,1,698.05
1815,2020-11-09,153205,Female,31,Married,North Dakota,Basic,Unemployment,PayPal,0,2779.17
1816,2020-11-09,153206,Female,20,Married,Nebraska,Silver,Employees,PayPal,0,1425.69
1817,2020-11-10,153207,Male,65,Married,Georgia,Platinum,Employees,Card,1,2457.43
1818,2020-11-10,153208,Female,43,Married,Iowa,Basic,Employees,Card,1,1267.55
1819,2020-11-10,153209,Male,67,Married,Arkansas,Gold,Unemployment,Other,1,735.56
1820,2020-11-10,153210,Male,28,Married,Hawaii,Platinum,Employees,PayPal,1,2015.34
1821,2020-11-10,153211,Female,47,Married,Virginia,Platinum,self-employed,Card,1,456.3
1822,2020-11-11,153212,Female,54,Single,New Jersey,Platinum,Employees,PayPal,1,2033.16
1823,2020-11-11,153213,Male,64,Married,New Jersey,Basic,self-employed,Other,1,1590.5
1824,2020-11-11,153214,Female,57,Single,South Carolina,Silver,Employees,PayPal,1,99.12
1825,2020-11-12,153215,Female,25,Married,Pennsylvania,Silver,Employees,Other,1,1208.41
1826,2020-11-12,153216,Male,37,Single,Minnesota,Platinum,Employees,Card,1,1368.19
1827,2020-11-13,153217,Male,19,Single,Nevada,Basic,Employees,Card,1,2888.8
1828,2020-11-14,153218,Male,67,Married,Hawaii,Missing,Unemployment,PayPal,0,869.06
1829,2020-11-14,153219,Female,68,Single,South Dakota,Gold,Employees,Other,1,2925.27
1830,2020-11-15,153220,Female,51,Married,Tennessee,Silver,Employees,PayPal,0,1305.12
1831,2020-11-15,153221,Male,53,Married,West Virginia,Basic,Employees,PayPal,0,2736.47
1832,2020-11-16,153222,Female,26,Married,Nevada,Basic,Employees,Card,1,215.5
1833,2020-11-16,153223,Female,18,Single,Maryland,Platinum,Employees,Other,1,76.69
1834,2020-11-16,153224,Male,42,Married,Tennessee,Basic,self-employed,Other,1,2093.72
1835,2020-11-17,153225,Female,48,Married,Missouri,Gold,Employees,PayPal,1,145.99
1836,2020-11-18,153226,Female,20,Married,Nebraska,Missing,Employees,PayPal,1,1324.12
1837,2020-11-20,153227,Female,26,Married,Delaware,Platinum,Unemployment,Card,0,713.62
1838,2020-11-20,153228,Female,63,Single,Indiana,Basic,Employees,Other,1,2008.03
1839,2020-11-21,153230,Female,47,Single,Mississippi,Silver,Employees,Other,0,1613.49
1840,2020-11-21,153231,Male,32,Married,New Hampshire,Silver,Employees,Card,0,826.72
1841,2020-11-21,153232,Male,27,Single,Montana,Missing,Employees,PayPal,1,1012.94
1842,2020-11-21,153233,Male,17,Married,Virginia,Basic,Employees,PayPal,0,1088.41
1843,2020-11-22,153234,Female,26,Married,New Hampshire,Basic,workers,Other,0,2417.1
1844,2020-11-22,153235,Female,20,Single,Tennessee,Platinum,workers,Other,0,774.8
1845,2020-11-22,153236,Male,45,Single,Kansas,Platinum,Employees,Card,1,1407.18
1846,2020-11-22,153237,Male,52,Married,Illinois,Silver,self-employed,Card,0,1148.69
1847,2020-11-23,153238,Female,25,Married,Delaware,Silver,workers,PayPal,1,1280.63
1848,2020-11-24,153239,Male,15,Married,Kentucky,Platinum,Employees,Card,1,1173.06
1849,2020-11-24,153240,Female,22,Single,Missouri,Platinum,workers,Card,0,2498.24
1850,2020-11-25,153241,Female,17,Married,Georgia,Basic,Employees,PayPal,0,1086.53
1851,2020-11-25,153242,Male,16,Married,New Mexico,Basic,workers,PayPal,1,139.78
1852,2020-11-25,153243,Male,20,Single,Connecticut,Gold,self-employed,PayPal,1,1079.45
1853,2020-11-25,153244,Male,39,Single,Florida,Basic,Unemployment,PayPal,0,861.01
1854,2020-11-26,153245,Male,15,Married,South Carolina,Missing,workers,Other,1,104.03
1855,2020-11-26,153246,Male,31,Single,Oregon,Basic,self-employed,Other,1,1759.25
1856,2020-11-26,153247,Male,17,Married,Missouri,Basic,self-employed,Other,0,1764.83
1857,2020-11-27,153248,Male,24,Single,Texas,Gold,self-employed,Other,0,895.26
1858,2020-11-27,153249,Female,77,Single,Washington,Platinum,Employees,PayPal,0,439.56
1859,2020-11-27,153250,Male,25,Single,Hawaii,Silver,Employees,Card,0,473.88
1860,2020-11-27,153251,Female,58,Married,Arkansas,Gold,workers,Card,1,2602.81
1861,2020-11-27,153252,Male,47,Married,Iowa,Missing,Employees,PayPal,1,1166.14
1862,2020-11-28,153253,Male,62,Married,Tennessee,Platinum,self-employed,PayPal,0,926.8
1863,2020-11-28,153254,Female,59,Married,Montana,Platinum,Employees,PayPal,1,1385.15
1864,2020-11-28,153255,Female,30,Single,Arkansas,Basic,self-employed,PayPal,1,329.11
1865,2020-11-28,153256,Female,70,Single,North Carolina,Basic,workers,Other,1,1032.03
1866,2020-11-29,153257,Male,22,Single,Arkansas,Silver,self-employed,Other,1,445.39
1867,2020-11-29,153258,Male,27,Married,Texas,Basic,Employees,Other,1,1778.9
1868,2020-11-29,153259,Male,56,Married,Illinois,Basic,self-employed,PayPal,1,2559.54
1869,2020-11-30,153260,Male,53,Single,Colorado,Gold,workers,Other,1,1367.36
1870,2020-11-30,153261,Male,76,Married,Idaho,Basic,Unemployment,Card,1,1845.62
1871,2020-11-30,153262,Male,46,Single,Kansas,Missing,Employees,Card,1,584.71
1872,2020-12-01,153263,Male,61,Married,Arizona,Basic,workers,PayPal,0,2412.48
1873,2020-12-01,153264,Female,72,Single,Delaware,Silver,Employees,Other,1,2710.98
1874,2020-12-02,153265,Male,74,Married,Indiana,Basic,self-employed,PayPal,0,2548.97
1875,2020-12-02,153266,Male,44,Married,Virginia,Basic,self-employed,Other,1,792.2
1876,2020-12-03,153267,Female,36,Married,Kentucky,Silver,Employees,Other,1,1436.94
1877,2020-12-03,153268,Female,39,Married,Virginia,Silver,workers,PayPal,1,1275.22
1878,2020-12-04,153269,Female,64,Single,Arizona,Basic,Employees,Card,1,2563.32
1879,2020-12-04,153270,Female,56,Single,South Carolina,Platinum,self-employed,PayPal,0,114.48
1880,2020-12-06,153271,Female,61,Single,North Carolina,Basic,Employees,Other,0,220.16
1881,2020-12-06,153272,Female,65,Single,Georgia,Basic,workers,PayPal,1,20.25
1882,2020-12-06,153273,Female,69,Single,Indiana,Basic,workers,PayPal,0,1603.13
1883,2020-12-07,153274,Female,33,Married,Kansas,Basic,Unemployment,Other,0,1639.64
1884,2020-12-07,153275,Male,18,Married,Minnesota,Basic,Employees,Other,1,2444.11
1885,2020-12-07,153276,Male,48,Single,Iowa,Platinum,Unemployment,PayPal,1,1993.95
1886,2020-12-07,153277,Female,35,Married,Wisconsin,Basic,workers,Other,0,99.16
1887,2020-12-07,153278,Male,55,Married,Louisiana,Basic,Employees,PayPal,1,2546.7
1888,2020-12-08,153279,Male,65,Single,Arizona,Basic,Employees,PayPal,1,685.75
1889,2020-12-08,153280,Male,26,Married,Illinois,Basic,workers,PayPal,1,810.33
1890,2020-12-08,153281,Female,33,Single,Rhode Island,Gold,self-employed,Other,0,981.15
1891,2020-12-08,153282,Male,28,Single,Utah,Basic,Employees,Card,1,1642.31
1892,2020-12-08,153283,Female,68,Single,New York,Basic,self-employed,PayPal,1,617.11
1893,2020-12-08,153284,Male,38,Married,Colorado,Missing,workers,Other,0,292.11
1894,2020-12-08,153285,Female,78,Married,New Jersey,Platinum,Employees,Card,0,1123.54
1895,2020-12-10,153286,Female,78,Married,Massachusetts,Gold,Employees,PayPal,1,567.74
1896,2020-12-10,153289,Female,31,Single,North Carolina,Basic,workers,PayPal,0,1190.37
1897,2020-12-10,153290,Male,33,Married,California,Basic,Employees,Other,0,2621.91
1898,2020-12-10,153291,Male,39,Married,Arizona,Basic,Employees,PayPal,0,2442.77
1899,2020-12-11,153292,Female,49,Married,Connecticut,Platinum,Employees,Other,0,816.72
1900,2020-12-11,153293,Female,65,Single,Iowa,Basic,Employees,PayPal,1,2445.02
1901,2020-12-11,153294,Male,31,Married,Massachusetts,Gold,Employees,PayPal,1,1097.81
1902,2020-12-11,153295,Male,18,Married,North Dakota,Silver,self-employed,Other,1,1623.73
1903,2020-12-11,153296,Female,43,Married,California,Platinum,self-employed,Card,1,1267.04
1904,2020-12-12,153297,Male,16,Married,Maryland,Gold,self-employed,Card,1,1810.74
1905,2020-12-15,153298,Female,35,Married,Hawaii,Basic,workers,Other,1,1851.58
1906,2020-12-15,153299,Male,40,Single,Maryland,Basic,workers,Other,1,862.93
1907,2020-12-15,153300,Female,22,Single,Wisconsin,Platinum,workers,Other,1,2752.98
1908,2020-12-15,153301,Male,76,Married,Ohio,Missing,Employees,Card,1,713.87
1909,2020-12-16,153302,Male,24,Single,Minnesota,Gold,workers,Other,0,2440.49
1910,2020-12-17,153303,Female,61,Single,Wyoming,Silver,Unemployment,PayPal,1,1999.03
1911,2020-12-18,153304,Male,34,Single,Pennsylvania,Basic,Unemployment,Card,1,1041.62
1912,2020-12-18,153305,Male,71,Single,Kansas,Silver,workers,PayPal,1,1736.68
1913,2020-12-19,153306,Female,54,Married,Pennsylvania,Gold,workers,Card,1,1464.56
1914,2020-12-19,153308,Female,70,Single,Connecticut,Gold,Unemployment,Other,0,386.66
1915,2020-12-19,153309,Female,17,Single,Massachusetts,Basic,Employees,Card,0,1289.19
1916,2020-12-20,153310,Male,77,Married,Alaska,Gold,workers,Other,1,856.67
1917,2020-12-20,153313,Male,52,Single,Montana,Gold,Unemployment,PayPal,1,2579.67
1918,2020-12-20,153314,Male,72,Married,Louisiana,Basic,self-employed,PayPal,1,1552.2
1919,2020-12-21,153315,Male,19,Married,Wisconsin,Basic,workers,Card,1,1573.94
1920,2020-12-21,153316,Female,24,Married,Maine,Basic,Employees,PayPal,1,417.25
1921,2020-12-21,153317,Male,63,Single,Massachusetts,Silver,Employees,Other,1,2622.91
1922,2020-12-21,153318,Male,65,Single,Tennessee,Silver,workers,PayPal,0,2416.8
1923,2020-12-22,153319,Female,70,Single,Utah,Gold,Employees,Card,0,2407.4
1924,2020-12-22,153320,Female,51,Married,South Dakota,Basic,workers,Card,1,2771.84
1925,2020-12-22,153321,Male,78,Single,Illinois,Missing,Employees,Card,1,1664.96
1926,2020-12-23,153322,Male,55,Single,Texas,Missing,Employees,Other,1,813.32
1927,2020-12-23,153323,Male,54,Married,New York,Basic,self-employed,PayPal,0,1313.94
1928,2020-12-24,153324,Male,48,Married,Nebraska,Basic,workers,Other,0,2984.37
1929,2020-12-24,153325,Female,51,Married,Montana,Gold,workers,Other,1,145.65
1930,2020-12-25,153327,Male,73,Married,Delaware,Gold,workers,Card,1,1954.17
1931,2020-12-25,153328,Female,15,Single,Hawaii,Silver,self-employed,PayPal,0,2085.21
1932,2020-12-25,153329,Female,64,Married,Oklahoma,Basic,self-employed,Card,1,612.08
1933,2020-12-26,153330,Female,65,Married,Maine,Basic,workers,PayPal,1,773.1
1934,2020-12-26,153331,Male,39,Single,Oklahoma,Basic,workers,Card,1,2757.0
1935,2020-12-27,153332,Male,67,Single,Oklahoma,Platinum,workers,Other,1,899.21
1936,2020-12-27,153333,Female,31,Married,New York,Silver,Employees,Other,1,191.21
1937,2020-12-27,153334,Female,60,Married,South Carolina,Platinum,workers,PayPal,1,2802.74
1938,2020-12-28,153335,Female,27,Single,Montana,Silver,Employees,PayPal,0,1767.95
1939,2020-12-28,153337,Female,29,Single,Wyoming,Platinum,workers,PayPal,1,1720.27
1940,2020-12-28,153338,Female,56,Single,Connecticut,Platinum,Employees,PayPal,1,305.32
1941,2020-12-29,153339,Male,22,Married,South Dakota,Platinum,workers,PayPal,0,1849.77
1942,2020-12-30,153340,Female,72,Married,Iowa,Silver,Unemployment,PayPal,1,784.12
1943,2020-12-30,153341,Female,22,Single,Utah,Basic,workers,PayPal,1,1664.15
1944,2020-12-30,153342,Male,72,Married,Minnesota,Silver,Employees,PayPal,0,892.56
1945,2020-12-31,153343,Female,71,Married,Massachusetts,Basic,workers,Card,1,2040.65
1946,2020-12-31,153344,Female,54,Single,Hawaii,Platinum,self-employed,Card,1,2962.07
1947,2020-12-31,153345,Female,72,Married,Ohio,Basic,self-employed,Card,1,842.61
1948,2021-01-01,153346,Female,27,Single,New York,Basic,self-employed,PayPal,1,1901.82
1949,2021-01-02,153348,Male,70,Married,Rhode Island,Platinum,Employees,Other,1,2702.62
1950,2021-01-03,153349,Female,17,Married,Wyoming,Basic,Employees,Card,1,2548.3
1951,2021-01-04,153350,Female,33,Single,Arizona,Platinum,Employees,Other,1,1757.72
1952,2021-01-04,153351,Male,25,Married,Hawaii,Basic,workers,Card,1,2971.65
1953,2021-01-04,153352,Male,57,Single,Arizona,Platinum,workers,Other,1,1465.94
1954,2021-01-04,153353,Male,15,Married,New Hampshire,Missing,Employees,PayPal,1,2594.06
1955,2021-01-04,153354,Female,44,Married,Montana,Basic,workers,Other,0,2440.23
1956,2021-01-04,153355,Female,77,Single,Nebraska,Gold,Employees,Other,0,1786.14
1957,2021-01-05,153356,Male,52,Married,Arkansas,Silver,Employees,PayPal,1,1390.89
1958,2021-01-05,153357,Male,30,Single,Washington,Platinum,Employees,PayPal,0,2836.21
1959,2021-01-06,153358,Female,40,Married,West Virginia,Silver,self-employed,PayPal,1,52.16
1960,2021-01-07,153360,Female,71,Single,Minnesota,Gold,Employees,PayPal,0,921.0
1961,2021-01-07,153361,Male,70,Married,Maine,Basic,Employees,Card,1,379.72
1962,2021-01-07,153362,Female,67,Married,Indiana,Gold,Employees,Card,0,1393.51
1963,2021-01-07,153363,Female,69,Married,Massachusetts,Basic,Unemployment,PayPal,0,2099.17
1964,2021-01-07,153364,Male,21,Married,Tennessee,Platinum,self-employed,Card,1,2899.22
1965,2021-01-08,153365,Female,75,Married,New Mexico,Basic,workers,PayPal,1,751.7
1966,2021-01-08,153366,Male,40,Single,Michigan,Basic,workers,Card,1,961.59
1967,2021-01-09,153367,Female,32,Married,Kansas,Missing,Employees,Card,0,464.15
1968,2021-01-09,153368,Female,65,Married,Georgia,Gold,workers,PayPal,1,1154.5
1969,2021-01-09,153369,Female,60,Married,Nevada,Platinum,Employees,PayPal,1,2634.69
1970,2021-01-09,153370,Male,31,Married,Utah,Gold,Employees,Card,1,1624.83
1971,2021-01-10,153372,Female,60,Single,New Jersey,Platinum,Employees,Other,1,857.15
1972,2021-01-11,153373,Male,37,Married,Montana,Basic,Employees,Card,1,30.18
1973,2021-01-11,153374,Female,59,Married,Maryland,Basic,self-employed,PayPal,0,2723.15
1974,2021-01-11,153375,Male,44,Married,Utah,Basic,workers,Card,1,186.96
1975,2021-01-11,153376,Female,66,Married,Colorado,Basic,Employees,Other,0,1995.47
1976,2021-01-11,153377,Female,74,Married,Missouri,Basic,self-employed,Card,1,683.1
1977,2021-01-12,153378,Male,24,Married,Illinois,Silver,Employees,Card,1,2904.41
1978,2021-01-12,153379,Female,50,Married,Virginia,Basic,workers,Other,1,1943.56
1979,2021-01-13,153380,Female,77,Married,New York,Basic,Unemployment,PayPal,1,388.48
1980,2021-01-14,153381,Female,32,Married,Idaho,Silver,Employees,PayPal,1,658.71
1981,2021-01-14,153382,Male,51,Married,Missouri,Platinum,Employees,Other,1,1534.53
1982,2021-01-14,153383,Male,55,Married,Iowa,Basic,Employees,PayPal,0,2762.96
1983,2021-01-15,153384,Female,47,Married,Minnesota,Basic,Employees,PayPal,1,165.28
1984,2021-01-15,153385,Male,55,Married,Alabama,Silver,workers,PayPal,1,1450.74
1985,2021-01-15,153386,Female,31,Married,Delaware,Silver,workers,Card,1,1050.09
1986,2021-01-16,153387,Female,25,Married,Oregon,Basic,Others,PayPal,0,1049.48
1987,2021-01-17,153388,Male,29,Married,New Mexico,Silver,Employees,PayPal,1,1143.58
1988,2021-01-17,153389,Female,34,Single,Oregon,Basic,Others,Card,1,1499.17
1989,2021-01-19,153390,Female,37,Married,Florida,Silver,Employees,Other,1,539.01
1990,2021-01-19,153391,Male,16,Single,Delaware,Silver,self-employed,Card,1,1707.07
1991,2021-01-19,153392,Female,16,Single,Tennessee,Gold,workers,Card,0,1357.78
1992,2021-01-19,153393,Male,65,Married,California,Basic,workers,Other,0,146.27
1993,2021-01-20,153394,Female,59,Single,Texas,Basic,workers,Card,1,344.74
1994,2021-01-20,153395,Female,59,Married,Minnesota,Missing,Employees,PayPal,1,2767.44
1995,2021-01-21,153396,Male,64,Single,Michigan,Platinum,self-employed,Card,1,1576.4
1996,2021-01-22,153397,Female,74,Single,Maryland,Basic,Employees,Other,1,529.33
1997,2021-01-22,153398,Female,73,Married,South Carolina,Platinum,workers,Other,1,518.79
1998,2021-01-23,153399,Female,40,Married,New Mexico,Basic,workers,PayPal,1,68.17
1999,2021-01-23,153400,Male,63,Single,Connecticut,Basic,Unemployment,PayPal,1,752.47
2000,2021-01-23,153401,Female,77,Single,Arkansas,Silver,self-employed,Other,1,980.27
2001,2021-01-23,153402,Male,73,Single,Connecticut,Silver,workers,Card,0,1901.51
2002,2021-01-24,153403,Male,28,Single,Maine,Silver,Unemployment,Card,1,361.67
2003,2021-01-24,153404,Female,30,Single,Missouri,Silver,self-employed,Other,1,1511.14
2004,2021-01-24,153405,Female,16,Single,Connecticut,Gold,workers,PayPal,0,1922.05
2005,2021-01-24,153406,Female,29,Married,Alabama,Basic,workers,Card,1,1728.28
2006,2021-01-25,153407,Male,62,Married,Oregon,Basic,Employees,PayPal,1,1972.9
2007,2021-01-25,153408,Female,59,Single,Connecticut,Platinum,Employees,Other,1,2743.95
2008,2021-01-25,153409,Male,76,Single,Maryland,Gold,Unemployment,PayPal,0,2642.85
2009,2021-01-25,153410,Male,62,Married,North Dakota,Silver,Employees,Other,1,197.81
2010,2021-01-25,153411,Female,66,Single,Alabama,Platinum,self-employed,Other,1,2789.52
2011,2021-01-26,153412,Male,78,Married,Texas,Gold,workers,Card,1,582.83
2012,2021-01-27,153413,Male,71,Single,Idaho,Silver,workers,Other,1,1043.77
2013,2021-01-27,153414,Female,57,Single,Connecticut,Gold,self-employed,PayPal,1,1361.9
2014,2021-01-28,153415,Female,55,Single,Maine,Basic,workers,PayPal,0,1322.29
2015,2021-01-28,153416,Male,45,Married,Washington,Basic,Unemployment,Other,1,2625.81
2016,2021-01-29,153417,Male,26,Single,North Dakota,Basic,Employees,Other,1,411.3
2017,2021-01-30,153418,Male,38,Single,Texas,Gold,workers,PayPal,1,2796.49
2018,2021-01-31,153419,Female,78,Married,Arizona,Platinum,self-employed,PayPal,1,820.26
2019,2021-01-31,153420,Male,54,Married,Idaho,Basic,Employees,PayPal,1,943.59
2020,2021-02-01,153421,Male,17,Married,Iowa,Basic,Unemployment,PayPal,1,350.59
